0.03981071705534972	12.559432157547903	0.1249958728375057	631.0406756123692
0.05011872336272723	9.976311574844399	0.12499345903983804	398.19050039830813
0.06309573444801933	7.924465962305566	0.12498963365749445	251.2719709555491
0.07943282347242815	6.2946270589708355	0.12498357141058408	158.5726438174645
0.1	5.	0.12497396484210344	100.0833194477505
0.12589254117941673	3.9716411736214075	0.12495874308665285	63.1790457772504
0.15848931924611134	3.1547867224009662	0.12493462734271195	39.89401552222341
0.19952623149688797	2.5059361681363614	0.12489642933700616	25.20214240812494
0.251188643150958	1.9905358527674863	0.12483594696285473	15.932177756421822
0.31622776601683794	1.5811388300841895	0.12474023273218032	10.083194774307637
0.3981071705534972	1.2559432157547903	0.12458889620999208	6.392687481452924
0.5011872336272722	0.9976311574844399	0.12434994476580367	4.064058239231938
0.6309573444801932	0.7924465962305567	0.12397347801161661	2.5946720276227513
0.7943282347242815	0.6294627058970836	0.12338239315525312	1.66736315666316
1.	0.5	0.12245933120185457	1.0819767068693265
1.2589254117941673	0.39716411736214075	0.12102990453534476	0.7121693377091779
1.5848931924611136	0.3154786722400966	0.11884486700197762	0.47814810146239156
1.9952623149688795	0.2505936168136362	0.11557005780728034	0.3294694166213367
2.51188643150958	0.19905358527674863	0.11080396033700546	0.23419671679622903
3.1622776601683795	0.15811388300841897	0.10415459330935535	0.17209120677454207
3.9810717055349722	0.125594321575479	0.0954014006060401	0.13037209460017118
5.011872336272722	0.099763115748444	0.08471024251824477	0.10110055137457649
6.309573444801933	0.07924465962305566	0.07276195803808373	0.07953344665526967
7.943282347242816	0.06294627058970835	0.06061801256655737	0.06299098325177736
10.	0.05	0.049330714907571516	0.05000454019910097
12.589254117941673	0.039716411736214076	0.03957003328476463	0.03971668247961849
15.848931924611136	0.03154786722400966	0.031525048515081824	0.031547875482418476
19.952623149688794	0.025059361681363617	0.025057031859351323	0.025059361789677936
25.118864315095802	0.01990535852767486	0.01990521872792541	0.01990535852816579
31.622776601683796	0.015811388300841896	0.01581138400348671	0.015811388300842482
