0.025	0.00868867960329367	0.13153655785878923
0.075	0.025840215285955703	0.22585994298654866
0.125	0.04269499739562732	0.28907980211118534
0.175	0.05925816032287923	0.3391235631460992
0.225	0.07553474962374418	0.3812663122369541
0.275	0.09152972355672029	0.41794946682472384
0.325	0.10724795459318148	0.45054831641228205
0.375	0.12269423090165432	0.4799318571492834
0.425	0.13787325780641513	0.5066926883177574
0.475	0.15278965922084975	0.5312576008650381
0.525	0.16744797905601405	0.553946867869189
0.575	0.18185268260482323	0.5750086669251829
0.625	0.19600815790229298	0.5946403264498092
0.675	0.2099187170622444	0.613002093268392
0.725	0.22358859759088345	0.6302264150359844
0.775	0.23702196367765083	0.6464244086431854
0.825	0.25022290746373943	0.6616904952527819
0.875	0.26319545028866353	0.67610580201968
0.925	0.27594354391525955	0.6897407109936359
0.975	0.28847107173349285	0.7026568040230705
1.025	0.3007818499434355	0.7149083707941009
1.075	0.3128796287177774	0.7265435949542055
1.125	0.32476809334422274	0.7376054990535278
1.175	0.3364508653481215	0.7481327060774333
1.225	0.34793150359567704	0.7581600596160454
1.275	0.3592135053780666	0.7677191337397649
1.325	0.37030030747680365	0.7768386558585972
1.375	0.38119528721066853	0.7855448602274175
1.425	0.3919017634645242	0.7938617856544329
1.475	0.4024229977003325	0.8018115279306872
1.525	0.412762194950677	0.8094144552210897
1.575	0.42292250479509697	0.8166893929322427
1.625	0.4329070223195284	0.8236537832520993
1.675	0.44271878905914486	0.8303238235365129
1.725	0.45236079392488593	0.8367145869228161
1.775	0.4618359741139543	0.8428401279258858
1.825	0.4711472160045601	0.848713575277474
1.875	0.4802973560351844	0.854347213875003
1.925	0.48928918156862955	0.8597525573891361
1.975	0.4981254317411201	0.8649404128233129
2.025	0.5068087982967124	0.8699209381101637
2.075	0.5153419264072678	0.874703693659391
2.125	0.5237274154782384	0.8792976886316496
2.175	0.5319678199405113	0.8837114225971974
2.225	0.5400656500285528	0.8879529231419547
2.275	0.548023372545088	0.8920297799033863
2.325	0.5558434116125527	0.895949175451389
2.375	0.5635281494115403	0.8997179133727888
2.425	0.5710799269064746	0.9033424438702328
2.475	0.578501044558727	0.9068288871457039
2.525	0.5857937630273939	0.9101830548043582
2.575	0.5929603038579514	0.9134104694848799
2.625	0.6000028501589929	0.9165163828972568
2.675	0.6069235472672592	0.9195057924271306
2.725	0.6137245034011625	0.9223834564471121
2.775	0.6204077903030025	0.9251539084592092
2.825	0.6269754438700708	0.9278214701784332
2.875	0.633429464774837	0.9303902636553854
2.925	0.6397718190744034	0.9328642225249265
2.975	0.6460044388094159	0.9352471024586836
3.025	0.6521292225926119	0.9375424908909352
3.075	0.6581480361871852	0.9397538160802126
3.125	0.6640627130751453	0.9418843555625965
3.175	0.6698750550158412	0.943937244047085
3.225	0.6755868325948229	0.9459154807984382
3.275	0.6811997857632066	0.9478219365485137
3.325	0.6867156243677073	0.9496593599731876
3.375	0.692136028671501	0.9514303837684842
3.425	0.6974626498660756	0.9531375303564241
3.475	0.7026971105742248	0.954783217248337
3.525	0.70784100534434	0.9563697620908944
3.575	0.7128959011361503	0.9578993874178942
3.625	0.7178633377980572	0.9593742251288321
3.675	0.7227448285362112	0.9607963207134929
3.725	0.7275418603754731	0.9621676372401755
3.775	0.7322558946123985	0.9634900591237011
3.825	0.7368883672603859	0.9647653956880369
3.875	0.7414406894871219	0.9659953845371649
3.925	0.7459142480444593	0.9671816947467458
3.975	0.7503104056908558	0.968325929888142
4.025	0.7546305016065051	0.9694296308954687
4.075	0.7588758518012843	0.9704942787855289
4.125	0.7630477495156438	0.971521297239746
4.175	0.7671474656145614	0.9725120550565315
4.225	0.7711762489746786	0.9734678684819041
4.275	0.7751353268647412	0.9743900034256167
4.325	0.7790259053194553	0.9752796775695235
4.375	0.7828491695068758	0.9761380623744504
4.425	0.7866062840894391	0.9769662849913925
4.475	0.7902983935787479	0.9777654300824642
4.525	0.7939266226842183	0.9785365415566593
4.575	0.797492076655695	0.9792806242251386
4.625	0.8009958416201379	0.979998645380453
4.675	0.8044389849124838	0.9806915363038167
4.725	0.8078225554007828	0.9813601937042866
4.775	0.8111475838057114	0.9820054810934505
4.825	0.8144150830145545	0.9826282300990061
4.875	0.8176260483897565	0.9832292417203958
4.925	0.8207814580721351	0.9838092875294735
4.975	0.8238822732788457	0.9843691108189919
5.025	0.8269294385961936	0.9849094277015381
5.075	0.8299238822673782	0.9854309281613802
5.125	0.83286651647526	0.9859342770615521
5.175	0.8357582376202328	0.9864201151083589
5.225	0.838599926593292	0.9868890597753677
5.275	0.8413924490443738	0.9873417061888242
5.325	0.8441366556460561	0.9877786279763315
5.375	0.8468333823526935	0.9882003780805205
5.425	0.8494834506550701	0.9886074895393496
5.475	0.8520876678306468	0.9890004762345784
5.525	0.8546468271894779	0.9893798336098804
5.575	0.8571617083158733	0.9897460393599766
5.625	0.8596330773058798	0.9900995540921038
5.675	0.8620616870006528	0.990440821961057
5.725	0.864448277215791	0.9907702712789846
5.775	0.8667935749667027	0.9910883151010552
5.825	0.8690982946900729	0.9913953517880508
5.875	0.8713631384614988	0.9916917655468984
5.925	0.8735887962093599	0.9919779269500916
5.975	0.8757759459249869	0.9922541934349122
6.025	0.8779252538691954	0.9925209097833152
6.075	0.8800373747752459	0.9927784085832977
6.125	0.8821129520482915	0.9930270106725353
6.175	0.8841526179613755	0.9932670255650274
6.225	0.8861569938480377	0.9934987518614627
6.275	0.8881266902915883	0.9937224776439777
6.325	0.8900623073111069	0.9939384808559545
6.375	0.8919644345442233	0.9941470296674685
6.425	0.8938336514267358	0.9943483828269749
6.475	0.8956705273691226	0.9945427899997883
6.525	0.8974756219299974	0.9947304920938933
6.575	0.8992494849865664	0.9949117215735916
6.625	0.9009926569021338	0.9950867027614736
6.675	0.90270566869071	0.9952556521291794
6.725	0.9043890421787725	0.9954187785773922
6.775	0.9060432901642268	0.995576283705491
6.825	0.9076689165726177	0.9957283620712658
6.875	0.9092664166106379	0.995875201441087
6.925	0.9108362769169801	0.9960169830308991
6.975	0.9123789757105795	0.9961538817383953
7.025	0.9138949829362913	0.996286066366713
7.075	0.9153847604080481	0.9964136998399794
7.125	0.9168487619495391	0.9965369394110163
7.175	0.9182874335324576	0.9966559368615067
7.225	0.9197012134123534	0.9967708386949087
7.275	0.9210905322621386	0.9968817863223941
7.325	0.9224558133032793	0.9969889162420734
7.375	0.923797472434721	0.9970923602117624
7.425	0.9251159183595814	0.9971922454155323
7.475	0.9264115527096511	0.9972886946242776
7.525	0.927684770167742	0.9973818263505244
7.575	0.928935958587916	0.9974717549976949
7.625	0.9301654991136369	0.9975585910040335
7.675	0.9313737662938745	0.997642440981393
7.725	0.9325611281972029	0.9977234078490721
7.775	0.9337279465239232	0.9978015909628848
7.825	0.9348745767162461	0.997877086239639
7.875	0.9360013680665685	0.9979499862771928
7.925	0.9371086638238777	0.9980203804702497
7.975	0.9381968012983124	0.9980883551220502
8.025	0.939266111963917	0.9981539935521074
8.075	0.9403169215596157	0.9982173762001335
8.125	0.9413495501884421	0.998278580726293
8.175	0.9423643124150497	0.9983376821079178
8.225	0.9433615173615366	0.9983947527328119
8.275	0.9443414688016116	0.9984498624892679
8.325	0.9453044652531317	0.9985030788529168
8.375	0.9462508000690378	0.9985544669705211
8.425	0.9471807615267174	0.9986040897408254
8.475	0.9480946329158215	0.9986520078925675
8.525	0.9489926926245613	0.9986982800597524
8.575	0.9498752142245126	0.9987429628542879
8.625	0.9507424665539524	0.9987861109360759
8.675	0.9515947137997538	0.9988277770806497
8.725	0.952432215577864	0.9988680122444452
8.775	0.9532552270123898	0.9989068656277905
8.825	0.9540639988133152	0.9989443847356954
8.875	0.9548587773528733	0.9989806154365171
8.925	0.9556398047405977	0.999015602018581
8.975	0.9564073188970759	0.9990493872448243
9.025	0.9571615536264246	0.9990820124055373
9.075	0.9579027386875133	0.9991135173692668
9.125	0.9586310998639543	0.9991439406319461
9.175	0.9593468590328822	0.9991733193643171
9.225	0.9600502342325428	0.9992016894577017
9.275	0.9607414397287135	0.9992290855681824
9.325	0.9614206860799742	0.9992555411592473
9.375	0.9620881802018483	0.9992810885429547
9.425	0.9627441254298341	0.9993057589196672
9.475	0.9633887215813471	0.9993295824164078
9.525	0.9640221650165882	0.9993525881238845
9.575	0.9646446486983603	0.9993748041322322
9.625	0.96525636225085	0.9993962575655143
9.675	0.9658574920173915	0.999416974615029
9.725	0.9664482211172316	0.9994369805714625
9.775	0.9670287295013126	0.9994562998559279
9.825	0.9675991940070893	0.9994749560499301
9.875	0.9681597884123988	0.9994929719242936
9.925	0.9687106834883974	0.9995103694670889
9.975	0.9692520470515817	0.9995271699105942
10.025	0.9697840440149096	0.9995433937573232
10.075	0.9703068364380372	0.9995590608051544
10.125	0.9708205835766861	0.9995741901715924
